,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,year,min_revenue,name_upper,name_lower
1861,52019861,🥰 Wow! Enjoy Nice & Clean 2 bedrooms Avenir Center,217958381,Rafael,Westmorland,Moncton,46.08029,-64.79837,Entire home/apt,153,1,1,2022-01-23,0.19,56,18,1,,2022.0,153,🥰 WOW! ENJOY NICE & CLEAN 2 BEDROOMS AVENIR CENTER,🥰 wow! enjoy nice & clean 2 bedrooms avenir center
1862,52022558,Safari Tent 3 -  All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18221,-66.96217,Private room,137,1,3,2022-06-18,1.8,18,282,3,,2022.0,137,SAFARI TENT 3 -  ALL SEASON GLAMPING,safari tent 3 -  all season glamping
1863,52023394,Safari Tent 4 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18341,-66.96135,Private room,149,1,9,2022-05-19,2.55,18,270,9,,2022.0,149,SAFARI TENT 4 - ALL SEASON GLAMPING,safari tent 4 - all season glamping
1864,52024536,Safari Tent 5 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18409,-66.96228,Private room,149,1,1,2022-06-06,1.0,18,285,1,,2022.0,149,SAFARI TENT 5 - ALL SEASON GLAMPING,safari tent 5 - all season glamping
1865,52026203,Nice place to stay in Moncton,418452470,Viji,Westmorland,Moncton,46.11684,-64.83615,Private room,35,2,2,2021-10-01,0.21,3,176,2,,2021.0,70,NICE PLACE TO STAY IN MONCTON,nice place to stay in moncton
1866,52027994,Safari Tent 6 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18346,-66.96126,Private room,149,1,0,,,18,288,0,,,149,SAFARI TENT 6 - ALL SEASON GLAMPING,safari tent 6 - all season glamping
1867,52028375,Safari Tent 7 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18288,-66.96269,Private room,139,1,0,,,18,287,0,,,139,SAFARI TENT 7 - ALL SEASON GLAMPING,safari tent 7 - all season glamping
1868,50483746,Home by the beach,361731667,Bryan,Westmorland,Shediac,46.23848,-64.51208,Entire home/apt,180,2,10,2022-05-22,0.84,7,299,10,,2022.0,360,HOME BY THE BEACH,home by the beach
1869,50485913,Cheerful Oceanfront Cottage On White Head,341637588,Holly,Charlotte,Grand Manan,44.63215,-66.72011,Entire home/apt,80,3,8,2022-06-21,0.81,1,287,8,,2022.0,240,CHEERFUL OCEANFRONT COTTAGE ON WHITE HEAD,cheerful oceanfront cottage on white head
1870,50489151,Barn by the Beach Cottage,144483206,Andrea,Westmorland,Botsford,46.20784,-64.19721,Entire home/apt,146,2,18,2021-10-14,1.64,1,73,18,,2021.0,292,BARN BY THE BEACH COTTAGE,barn by the beach cottage
1871,50524477,The Cozy Coastal,180798729,Troy,Kent,Wellington,46.44412,-64.69272,Entire home/apt,180,5,6,2021-08-28,0.52,1,22,6,,2021.0,900,THE COZY COASTAL,the cozy coastal
1872,52509921,Newly renovated Spacefull 2 bedroom Chalet,422975312,Alex,Restigouche,Colborne,47.991577,-66.265862,Entire home/apt,208,2,9,2022-03-13,1.56,3,335,9,,2022.0,416,NEWLY RENOVATED SPACEFULL 2 BEDROOM CHALET,newly renovated spacefull 2 bedroom chalet
1873,52525516,Fresh 2 Bedroom - City Central,90017622,Chris,Saint John,City of Saint John,45.28398,-66.05962,Entire home/apt,183,2,19,2022-06-15,2.14,2,312,19,,2022.0,366,FRESH 2 BEDROOM - CITY CENTRAL,fresh 2 bedroom - city central
1874,52546377,skye #8 cozy room @ the basement,410619789,Michele,Saint John,City of Saint John,45.30188,-66.01788,Private room,24,1,2,2022-03-08,0.23,7,235,2,,2022.0,24,SKYE #8 COZY ROOM @ THE BASEMENT,skye #8 cozy room @ the basement
1875,52554015,The Bear Room @ LongJohns Lodge,238714878,Liana & Doug,Gloucester,Bathurst,47.41818,-65.79885,Private room,150,1,1,2021-10-08,0.12,5,171,1,,2021.0,150,THE BEAR ROOM @ LONGJOHNS LODGE,the bear room @ longjohns lodge
1876,52554711,Spacious and Central Downtown Private Unit,273948177,Kevin,York,Fredericton,45.95768,-66.63884,Entire home/apt,119,2,18,2022-06-21,2.89,1,138,18,,2022.0,238,SPACIOUS AND CENTRAL DOWNTOWN PRIVATE UNIT,spacious and central downtown private unit
1877,52555029,"Large Luxurious 2BR Condo in the Heart of Uptown Coffee, Wifi",424849781,Alex,Saint John,City of Saint John,45.27549,-66.06275,Entire home/apt,134,1,20,2022-06-08,2.33,6,123,20,,2022.0,134,"LARGE LUXURIOUS 2BR CONDO IN THE HEART OF UPTOWN COFFEE, WIFI","large luxurious 2br condo in the heart of uptown coffee, wifi"
1878,52556113,The Moose Room @ LongJohns Lodge,238714878,Liana & Doug,Gloucester,Bathurst,47.41768,-65.79962,Private room,150,1,0,,,5,171,0,,,150,THE MOOSE ROOM @ LONGJOHNS LODGE,the moose room @ longjohns lodge
1879,52564164,"Friendly Place to Stay Moncton near Highway,NBCC",418452470,Viji,Westmorland,Moncton,46.11879,-64.83621,Private room,34,2,0,,,3,175,0,,,68,"FRIENDLY PLACE TO STAY MONCTON NEAR HIGHWAY,NBCC","friendly place to stay moncton near highway,nbcc"
1880,52580311,Spacieuse maison au bord de l’océan,447070466,Chantal,Gloucester,Bathurst,47.669994,-65.64296,Entire home/apt,486,2,13,2022-06-19,4.7,1,254,13,,2022.0,972,SPACIEUSE MAISON AU BORD DE L’OCÉAN,spacieuse maison au bord de l’océan
1881,52581109,The Shed by the sea,107512533,Nathalie,Gloucester,Caraquet,47.79748,-64.90198,Entire home/apt,375,3,12,2022-06-11,1.85,2,267,12,,2022.0,1125,THE SHED BY THE SEA,the shed by the sea
1882,52030454,Safari Tent 8 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18369,-66.96092,Private room,149,1,0,,,18,266,0,,,149,SAFARI TENT 8 - ALL SEASON GLAMPING,safari tent 8 - all season glamping
1883,52031888,The COASTAL RETREAT near Parlee Beach,190169157,Emilie,Westmorland,Shediac,46.23103,-64.50638,Entire home/apt,225,2,0,,,1,313,0,,,450,THE COASTAL RETREAT NEAR PARLEE BEACH,the coastal retreat near parlee beach
1884,51348832,Cozy modern cove,258795205,Kelsey,Kent,Dundas,46.29733,-64.5606,Entire home/apt,130,1,5,2022-04-30,0.5,1,327,5,,2022.0,130,COZY MODERN COVE,cozy modern cove
1885,52050086,"Maplebrook Retreat, Shediac NB • Single bubble #1",297480625,Isabelle,Westmorland,Shediac,46.25746,-64.57108,Entire home/apt,161,1,5,2022-06-23,0.61,8,81,5,,2022.0,161,"MAPLEBROOK RETREAT, SHEDIAC NB • SINGLE BUBBLE #1","maplebrook retreat, shediac nb • single bubble #1"
1886,52051239,OwlsHead Cottage Alma ~W/Hot Tub Treehouse! ~,296536669,Jared,Albert,Alma,45.60177,-64.93577,Entire home/apt,295,2,56,2022-06-19,7.78,2,251,56,,2022.0,590,OWLSHEAD COTTAGE ALMA ~W/HOT TUB TREEHOUSE! ~,owlshead cottage alma ~w/hot tub treehouse! ~
1887,51366415,Clark Hideaway,129409513,Sarah,York,Kingsclear,45.89386,-66.90125,Entire home/apt,341,2,18,2022-06-19,1.76,2,303,18,,2022.0,682,CLARK HIDEAWAY,clark hideaway
1888,52066947,Cheerful 3-bedroom home close to the airport!,221661105,Cassidy,Westmorland,Moncton,46.09496,-64.72825,Entire home/apt,116,3,26,2022-06-20,4.08,1,278,26,,2022.0,348,CHEERFUL 3-BEDROOM HOME CLOSE TO THE AIRPORT!,cheerful 3-bedroom home close to the airport!
1889,51392726,King Bed Motel Room - FOUR Nature Resort,36199878,Emily,Northumberland,Nelson,46.87576,-65.65833,Private room,119,1,9,2022-06-15,0.86,11,244,9,,2022.0,119,KING BED MOTEL ROOM - FOUR NATURE RESORT,king bed motel room - four nature resort
1890,52073798,Huge 3 bedroom  historic home 2 minutes to uptown,108907931,Belinda,Saint John,City of Saint John,45.27864,-66.07548,Entire home/apt,191,21,1,2022-02-03,0.21,2,175,1,,2022.0,4011,HUGE 3 BEDROOM  HISTORIC HOME 2 MINUTES TO UPTOWN,huge 3 bedroom  historic home 2 minutes to uptown
1891,52082842,Homestead- Gateway to the Fundy Trail -St. Martins,183166590,Pat,Saint John,Saint Martins,45.38006,-65.47699,Entire home/apt,148,2,6,2021-10-18,0.66,5,126,6,,2021.0,296,HOMESTEAD- GATEWAY TO THE FUNDY TRAIL -ST. MARTINS,homestead- gateway to the fundy trail -st. martins
1892,51408298,Lovely 2-bedroom rental unit with private entrance,3195188,Caroline,Westmorland,Moncton,46.07579,-64.66482,Entire home/apt,119,1,12,2022-06-12,1.23,1,308,12,,2022.0,119,LOVELY 2-BEDROOM RENTAL UNIT WITH PRIVATE ENTRANCE,lovely 2-bedroom rental unit with private entrance
1893,52085244,Private room- Room #2,364044108,Daniela,Saint John,City of Saint John,45.28387,-65.99703,Private room,80,1,10,2022-04-08,1.15,5,293,10,,2022.0,80,PRIVATE ROOM- ROOM #2,private room- room #2
1894,52085322,Deluxe Private Room - Room #3,364044108,Daniela,Saint John,City of Saint John,45.28532,-65.99632,Private room,47,1,7,2022-06-06,0.85,5,355,7,,2022.0,47,DELUXE PRIVATE ROOM - ROOM #3,deluxe private room - room #3
1895,51412436,1 bedroom rental with free parking,393313696,Ali,Saint John,City of Saint John,45.27382,-66.08591,Private room,55,1,0,,,2,329,0,,,55,1 BEDROOM RENTAL WITH FREE PARKING,1 bedroom rental with free parking
1896,51420673,Vacances dans le parc,103463453,Christine,Gloucester,Caraquet,47.78763,-64.93713,Entire home/apt,150,2,12,2022-06-17,1.15,1,131,12,,2022.0,300,VACANCES DANS LE PARC,vacances dans le parc
1897,52085358,Private Room - Room #4,364044108,Daniela,Saint John,City of Saint John,45.28367,-65.99626,Private room,37,1,5,2022-06-11,0.8,5,339,5,,2022.0,37,PRIVATE ROOM - ROOM #4,private room - room #4
1898,51429333,Adorable 1- Bedroom Place with Fire pit,411434710,Yordan,Westmorland,Moncton,46.10349,-64.77904,Entire home/apt,80,1,72,2022-06-18,6.67,1,12,72,,2022.0,80,ADORABLE 1- BEDROOM PLACE WITH FIRE PIT,adorable 1- bedroom place with fire pit
1899,52089508,Ralph's Place- the perfect Waterfront Paradise,137335919,Genny,Queens,Canning,46.02887,-66.0365,Entire home/apt,189,2,8,2022-06-12,0.88,1,107,8,,2022.0,378,RALPH'S PLACE- THE PERFECT WATERFRONT PARADISE,ralph's place- the perfect waterfront paradise
1900,51453782,Cabin on the clouds,231502169,Bubby,Kent,Dundas,46.3707,-64.61733,Entire home/apt,192,2,26,2022-06-23,2.42,1,128,26,,2022.0,384,CABIN ON THE CLOUDS,cabin on the clouds
1901,52091328,Cheerful Fairy Cottage 3 bedrooms hot tub,421652539,Lorena,Westmorland,Botsford,46.15556,-64.17879,Entire home/apt,128,1,81,2022-06-12,8.41,1,271,81,,2022.0,128,CHEERFUL FAIRY COTTAGE 3 BEDROOMS HOT TUB,cheerful fairy cottage 3 bedrooms hot tub
1902,51474523,Newly renovated all year cottage in Florina Beach!,416915791,Jeffrey,Kent,Dundas,46.3806,-64.61378,Entire home/apt,200,3,19,2022-06-05,1.81,1,305,19,,2022.0,600,NEWLY RENOVATED ALL YEAR COTTAGE IN FLORINA BEACH!,newly renovated all year cottage in florina beach!
1903,52092389,Chalet au bord de l’eau,421769295,Hugues,Gloucester,Shippagan,47.74733,-64.74136,Entire home/apt,200,1,3,2022-06-16,3.0,3,300,3,,2022.0,200,CHALET AU BORD DE L’EAU,chalet au bord de l’eau
1904,52093988,Baybreeze cottage with hot tub,227516441,Anita,Westmorland,Shediac,46.23728,-64.42402,Entire home/apt,275,2,36,2022-06-05,3.87,1,310,36,,2022.0,550,BAYBREEZE COTTAGE WITH HOT TUB,baybreeze cottage with hot tub
1905,52100613,Seabreeze Chalet -  cozy 3 Bedroom with waterview,151804031,Rene,Kent,Dundas,46.343372,-64.530899,Entire home/apt,165,6,0,,,1,149,0,,,990,SEABREEZE CHALET -  COZY 3 BEDROOM WITH WATERVIEW,seabreeze chalet -  cozy 3 bedroom with waterview
1906,52101402,Saltbox by the Sea,25548938,Julie&Sean,Charlotte,Saint Andrews,45.07715,-67.05315,Entire home/apt,293,4,1,2022-02-26,0.25,1,108,1,,2022.0,1172,SALTBOX BY THE SEA,saltbox by the sea
1907,52104244,Unique Romantic Couples Get Away!,225805515,Cassidy Evelyn,Westmorland,Moncton,46.10178,-64.83004,Entire home/apt,125,1,29,2022-06-07,3.03,1,105,29,,2022.0,125,UNIQUE ROMANTIC COUPLES GET AWAY!,unique romantic couples get away!
1908,52105492,Timber & Tides - Timber Suite,74176472,Kris And Linda,Albert,Alma,45.60203,-64.9424,Entire home/apt,110,2,4,2022-06-20,4.0,2,337,4,,2022.0,220,TIMBER & TIDES - TIMBER SUITE,timber & tides - timber suite
1909,52105545,Timber & Tides - Tidal Suite,74176472,Kris And Linda,Albert,Alma,45.60121,-64.94311,Entire home/apt,99,2,3,2022-06-16,3.0,2,328,3,,2022.0,198,TIMBER & TIDES - TIDAL SUITE,timber & tides - tidal suite
1910,52108579,"Maplebrook Retreat, Shediac NB • Single bubble #2",297480625,Isabelle,Westmorland,Shediac,46.25759,-64.56954,Entire home/apt,161,1,4,2022-06-15,0.43,8,97,4,,2022.0,161,"MAPLEBROOK RETREAT, SHEDIAC NB • SINGLE BUBBLE #2","maplebrook retreat, shediac nb • single bubble #2"
1911,52108831,Large 2 bedroom apartment with king size beds,50672549,Martin,Madawaska,Madawaska,47.36295,-68.33353,Entire home/apt,176,1,43,2022-06-13,4.74,2,316,43,,2022.0,176,LARGE 2 BEDROOM APARTMENT WITH KING SIZE BEDS,large 2 bedroom apartment with king size beds
1912,52108870,"Maplebrook Retreat, Shediac NB • Deluxe bubble #7",297480625,Isabelle,Westmorland,Shediac,46.25887,-64.57009,Entire home/apt,224,1,3,2022-06-21,0.32,8,85,3,,2022.0,224,"MAPLEBROOK RETREAT, SHEDIAC NB • DELUXE BUBBLE #7","maplebrook retreat, shediac nb • deluxe bubble #7"
1913,52109704,Lakefront Treetop Retreat with Private Nordic Spa,421900332,Elissa,Queens,Hampstead,45.700359,-66.123703,Entire home/apt,249,2,48,2022-06-21,9.6,1,170,48,,2022.0,498,LAKEFRONT TREETOP RETREAT WITH PRIVATE NORDIC SPA,lakefront treetop retreat with private nordic spa
1914,52112823,Spacious 5-Bedroom Cottage with Private beach,420503385,Ryan,Kent,Dundas,46.34223,-64.61771,Entire home/apt,361,5,5,2022-05-24,1.13,1,268,5,,2022.0,1805,SPACIOUS 5-BEDROOM COTTAGE WITH PRIVATE BEACH,spacious 5-bedroom cottage with private beach
1915,52583191,La chambre entre la gare et le Collège.,111838011,Joumana,Gloucester,Bathurst,47.62208,-65.6722,Private room,90,1,3,2021-12-04,0.36,4,323,3,,2021.0,90,LA CHAMBRE ENTRE LA GARE ET LE COLLÈGE.,la chambre entre la gare et le collège.
1916,52585115,Adorable 1-bedroom guesthouse with free parking,243365312,Samantha,Saint John,City of Saint John,45.28735,-66.03529,Entire home/apt,104,1,26,2022-06-22,10.83,1,37,26,,2022.0,104,ADORABLE 1-BEDROOM GUESTHOUSE WITH FREE PARKING,adorable 1-bedroom guesthouse with free parking
1917,52592752,"Dock of the Bay, Unit A",262775490,Patricia,Westmorland,Shediac,46.22002,-64.5522,Entire home/apt,165,1,0,,,2,324,0,,,165,"DOCK OF THE BAY, UNIT A","dock of the bay, unit a"
1918,52596563,River's Edge Retreat - Master Suite,204796012,Nicole,Charlotte,Saint Croix,45.1341,-67.1166,Private room,275,1,3,2022-06-22,0.38,2,2,3,,2022.0,275,RIVER'S EDGE RETREAT - MASTER SUITE,river's edge retreat - master suite
1919,52617644,Scandinavian Retreat | King bed| Laundry| Downtown,230958093,Jessica,York,Fredericton,45.9579,-66.64235,Entire home/apt,174,2,26,2022-06-20,3.02,12,280,26,,2022.0,348,SCANDINAVIAN RETREAT | KING BED| LAUNDRY| DOWNTOWN,scandinavian retreat | king bed| laundry| downtown
1920,52617959,The Manifest Station,116676539,Melissa,Sunbury,Sheffield,45.93968,-66.27145,Entire home/apt,198,1,2,2022-06-12,2.0,1,300,2,,2022.0,198,THE MANIFEST STATION,the manifest station
1921,52637130,Lovely 3 bedroom unit with pool,63289966,Erin,Kings,Westfield,45.31659,-66.20405,Entire home/apt,144,2,3,2022-01-02,0.45,1,162,3,,2022.0,288,LOVELY 3 BEDROOM UNIT WITH POOL,lovely 3 bedroom unit with pool
1922,52649325,River front Medieval 1 bedroom home with hot tub,407065861,Francis,Westmorland,Shediac,46.18498,-64.558,Entire home/apt,225,2,29,2022-04-26,3.55,1,0,29,,2022.0,450,RIVER FRONT MEDIEVAL 1 BEDROOM HOME WITH HOT TUB,river front medieval 1 bedroom home with hot tub
1923,52657563,The VACAY!  Full spacious home in Grand-Barachois,95019297,Jess,Westmorland,Shediac,46.21652,-64.3783,Entire home/apt,196,2,2,2022-06-19,2.0,1,114,2,,2022.0,392,THE VACAY!  FULL SPACIOUS HOME IN GRAND-BARACHOIS,the vacay!  full spacious home in grand-barachois
1924,52668811,3 Victoria 2,288088082,Rick,Saint John,City of Saint John,45.27608,-66.08168,Private room,35,1,8,2022-06-17,0.95,17,206,8,,2022.0,35,3 VICTORIA 2,3 victoria 2
1925,52677212,HIDDEN TREASURES 1 Bedroom Hideaway Mountain Haven,426418355,Cindy,York,Bright,46.11555,-67.10048,Entire home/apt,162,1,10,2022-05-23,1.72,1,350,10,,2022.0,162,HIDDEN TREASURES 1 BEDROOM HIDEAWAY MOUNTAIN HAVEN,hidden treasures 1 bedroom hideaway mountain haven
1926,52687710,Private home in Edmundston old Town!,426491206,Dorio,Madawaska,Madawaska,47.36706,-68.33504,Entire home/apt,100,1,0,,,1,356,0,,,100,PRIVATE HOME IN EDMUNDSTON OLD TOWN!,private home in edmundston old town!
1927,52706152,The Carriage House on Maces Bay Amazing Beach View,72110160,Sharon,Charlotte,Lepreau,45.11394,-66.47595,Entire home/apt,139,2,5,2022-06-20,0.68,1,130,5,,2022.0,278,THE CARRIAGE HOUSE ON MACES BAY AMAZING BEACH VIEW,the carriage house on maces bay amazing beach view
1928,52706534,"Our York Place ""Up the Hill"" close to UNB STU  ABC",417542758,Lisa,York,Fredericton,45.94577,-66.65984,Entire home/apt,149,2,15,2022-05-08,1.84,5,255,15,,2022.0,298,"OUR YORK PLACE ""UP THE HILL"" CLOSE TO UNB STU  ABC","our york place ""up the hill"" close to unb stu  abc"
1929,52719301,"Welcome to The Charlotte, downtown suite",426787246,Elizabeth,York,Fredericton,45.961632,-66.652412,Entire home/apt,112,1,32,2022-06-12,3.86,1,194,32,,2022.0,112,"WELCOME TO THE CHARLOTTE, DOWNTOWN SUITE","welcome to the charlotte, downtown suite"
1930,52122413,Autocaravane en bord de mer - Campeur #4,217646498,Roxanne,Gloucester,Beresford,47.84368,-65.75107,Entire home/apt,93,7,0,,,2,313,0,,,651,AUTOCARAVANE EN BORD DE MER - CAMPEUR #4,autocaravane en bord de mer - campeur #4
1931,51486179,Entire Waterfront Cottage Caissie Cape (3 bed),389515555,Blair,Kent,Dundas,46.33069,-64.52333,Entire home/apt,175,2,10,2022-06-23,1.23,1,282,10,,2022.0,350,ENTIRE WATERFRONT COTTAGE CAISSIE CAPE (3 BED),entire waterfront cottage caissie cape (3 bed)
1932,52126598,"It's About Time 
Unit #2",340761482,Elizabeth And Michael,Northumberland,Newcastle,47.07235,-65.41745,Entire home/apt,295,3,4,2022-05-23,0.47,3,329,4,,2022.0,885,"IT'S ABOUT TIME 
UNIT #2","it's about time 
unit #2"
1933,52131963,Modern Two Bedroom Home Away From Home,262388841,Alexandra,York,Fredericton,45.98804,-66.58573,Entire home/apt,109,2,11,2022-06-03,3.08,1,334,11,,2022.0,218,MODERN TWO BEDROOM HOME AWAY FROM HOME,modern two bedroom home away from home
1934,52143776,whole unit with 2 bed rooms,68574862,Constance,York,Fredericton,45.92701,-66.63695,Entire home/apt,130,1,2,2021-10-24,0.24,5,39,2,,2021.0,130,WHOLE UNIT WITH 2 BED ROOMS,whole unit with 2 bed rooms
1935,51498343,Downtown 3 Bedroom Home in Sussex,171465166,Catherine,Kings,Sussex,45.721207,-65.510117,Entire home/apt,140,1,11,2022-06-10,1.12,1,265,11,,2022.0,140,DOWNTOWN 3 BEDROOM HOME IN SUSSEX,downtown 3 bedroom home in sussex
1936,52143797,Nonsmoking Sunlight comfort room 3,68574862,Constance,York,Fredericton,45.92686,-66.63743,Private room,80,1,2,2021-09-27,0.22,5,48,2,,2021.0,80,NONSMOKING SUNLIGHT COMFORT ROOM 3,nonsmoking sunlight comfort room 3
1937,51502754,Cheerful 2-bed cottage - walk to beach and wharf!,4196196,Melissa,Westmorland,Shediac,46.23689,-64.51879,Entire home/apt,121,2,5,2022-06-22,4.41,1,122,5,,2022.0,242,CHEERFUL 2-BED COTTAGE - WALK TO BEACH AND WHARF!,cheerful 2-bed cottage - walk to beach and wharf!
1938,52165434,Cozy 4-bedroom cabin with an amazing view.,422298607,Nadine,Queens,Brunswick,46.05768,-65.55881,Entire home/apt,190,2,1,2022-04-10,0.39,1,314,1,,2022.0,380,COZY 4-BEDROOM CABIN WITH AN AMAZING VIEW.,cozy 4-bedroom cabin with an amazing view.
1939,51503664,Oceanfront Beach Getaway,137853813,Ryan,Kent,Richibucto,46.62575,-64.71001,Entire home/apt,214,7,6,2022-06-18,0.61,1,49,6,,2022.0,1498,OCEANFRONT BEACH GETAWAY,oceanfront beach getaway
1940,52205201,"Red Maple Retreat, Private Modern Deluxe Suite",422602851,Mark And Angela,York,Fredericton,45.94562,-66.69935,Private room,99,1,37,2022-06-22,3.95,1,288,37,,2022.0,99,"RED MAPLE RETREAT, PRIVATE MODERN DELUXE SUITE","red maple retreat, private modern deluxe suite"
1941,52216852,"Clean, Quiet & Comfy Private Room",13309451,Greg,York,Fredericton,45.92165,-66.59855,Private room,82,1,4,2021-12-12,0.43,1,365,4,,2021.0,82,"CLEAN, QUIET & COMFY PRIVATE ROOM","clean, quiet & comfy private room"
1942,51508383,Grande Digue Hideaway,393306396,Crystal,Kent,Dundas,46.34004,-64.57121,Entire home/apt,270,3,0,,,2,310,0,,,810,GRANDE DIGUE HIDEAWAY,grande digue hideaway
1943,52222779,Cozy one-bedroom apartment in house basement,180958527,Vicki,Westmorland,Moncton,46.10496,-64.75387,Entire home/apt,101,3,5,2022-06-13,1.79,1,120,5,,2022.0,303,COZY ONE-BEDROOM APARTMENT IN HOUSE BASEMENT,cozy one-bedroom apartment in house basement
1944,51510027,Downtown 2 Bedroom with Patio,349881061,Lauren,York,Fredericton,45.96239,-66.65016,Entire home/apt,126,1,78,2022-06-24,7.45,1,101,78,,2022.0,126,DOWNTOWN 2 BEDROOM WITH PATIO,downtown 2 bedroom with patio
1945,52235679,Entire Rental Unit . Central Moncton,422841700,Itunu,Westmorland,Moncton,46.107121,-64.810326,Entire home/apt,75,1,35,2022-06-24,4.23,1,11,35,,2022.0,75,ENTIRE RENTAL UNIT . CENTRAL MONCTON,entire rental unit . central moncton
1946,51513893,Downtown Executive,403718348,Gordon,York,Fredericton,45.95055,-66.6346,Entire home/apt,400,1,10,2022-06-05,1.07,3,316,10,,2022.0,400,DOWNTOWN EXECUTIVE,downtown executive
1947,51513909,River’s Edge Cottage,403718348,Gordon,York,Kingsclear,45.96719,-66.80881,Entire home/apt,475,1,21,2022-06-20,2.03,3,291,21,,2022.0,475,RIVER’S EDGE COTTAGE,river’s edge cottage
1948,51522790,Skye 5,410619789,Michele,Saint John,City of Saint John,45.25787,-66.07853,Private room,40,1,4,2021-10-31,0.41,7,175,4,,2021.0,40,SKYE 5,skye 5
1949,52248091,"2bedrm home w/lake, pond, trails, fireplace & more",2071654,Rob,Sunbury,Sheffield,45.93795,-66.26606,Entire home/apt,133,2,3,2022-06-19,3.0,1,128,3,,2022.0,266,"2BEDRM HOME W/LAKE, POND, TRAILS, FIREPLACE & MORE","2bedrm home w/lake, pond, trails, fireplace & more"
